date,open,high,low,close,pct_change,volume,ln_return
2018-10-23,2721.03,2753.59,2691.43,2740.69,-0.0055,2810569394,-0.005527097
2018-10-22,2773.94,2778.94,2749.22,2755.88,-0.0043,2219051310,-0.004308744
2018-10-19,2775.66,2797.77,2760.27,2767.78,-0.0004,2467481149,-0.000361235
2018-10-18,2802,2806.04,2755.18,2768.78,-0.0144,2330696322,-0.014496515
2018-10-17,2811.67,2816.94,2781.81,2809.21,-0.0003,2120418821,-0.000252708
2018-10-16,2767.05,2813.46,2766.91,2809.92,0.0215,2137274737,0.02126787
2018-10-15,2763.83,2775.99,2749.03,2750.79,-0.0059,2023151751,-0.005922539
2018-10-12,2770.54,2775.77,2729.44,2767.13,0.0142,2665303068,0.014106321
2018-10-11,2776.87,2795.14,2710.51,2728.37,-0.0206,3309534693,-0.020787647
2018-10-10,2873.9,2874.02,2784.86,2785.68,-0.0329,2895006266,-0.033416334
2018-10-09,2882.51,2894.83,2874.27,2880.34,-0.0014,2136559731,-0.001418964
2018-10-08,2877.53,2889.45,2862.08,2884.43,-0.0004,2013126777,-0.000395147
2018-10-05,2902.54,2909.64,2869.29,2885.57,-0.0055,2091494758,-0.005543301
2018-10-04,2919.35,2919.78,2883.92,2901.61,-0.0082,2105861176,-0.008203069
2018-10-03,2931.69,2939.86,2921.36,2925.51,0.0007,2101579719,0.00071124
2018-10-02,2923.8,2931.42,2919.37,2923.43,-0.0004,2060042938,-0.000396715
2018-10-01,2926.29,2937.06,2917.91,2924.59,0.0036,2148843589,0.003634456
2018-09-28,2910.03,2920.53,2907.5,2913.98,0,2193939787,-6.86344E-06
2018-09-27,2911.65,2927.22,2909.27,2914,0.0028,1803057925,0.002759466
2018-09-26,2916.98,2931.15,2903.28,2905.97,-0.0033,2053174998,-0.00329467
2018-09-25,2921.75,2923.95,2913.7,2915.56,-0.0013,2034744657,-0.001305928
2018-09-24,2921.83,2923.79,2912.63,2919.37,-0.0035,2105481492,-0.003521949
2018-09-21,2936.76,2940.91,2927.11,2929.67,-0.0004,3900791977,-0.000368574
2018-09-20,2919.73,2934.8,2919.73,2930.75,0.0078,2102348032,0.007809997
2018-09-19,2906.6,2912.36,2903.82,2907.95,0.0013,1942348471,0.001252525
2018-09-18,2890.74,2911.17,2890.43,2904.31,0.0054,1947735430,0.00535465
2018-09-17,2903.83,2904.65,2886.16,2888.8,-0.0056,1855645865,-0.005585315
2018-09-14,2906.38,2908.3,2895.77,2904.98,0.0003,1896515785,0.000275427
2018-09-13,2896.85,2906.76,2896.39,2904.18,0.0053,2167357831,0.005268349
2018-09-12,2888.29,2894.65,2879.2,2888.92,0.0004,2063572613,0.000356598
2018-09-11,2871.57,2892.52,2866.78,2887.89,0.0037,1880844233,0.003732862
2018-09-10,2881.39,2886.93,2875.94,2877.13,0.0019,1762586061,0.001896045
2018-09-07,2868.26,2883.81,2864.12,2871.68,-0.0022,1942169500,-0.002215757
2018-09-06,2888.64,2892.05,2867.29,2878.05,-0.0037,2025172933,-0.003658974
2018-09-05,2891.59,2894.21,2876.92,2888.6,-0.0028,2277718447,-0.002807107
2018-09-04,2896.96,2900.18,2885.13,2896.72,-0.0017,1952726439,-0.001655675
2018-08-31,2898.37,2906.32,2891.73,2901.52,0.0001,1806136650,0.000134421
2018-08-30,2908.94,2912.46,2895.22,2901.13,-0.0044,1725979535,-0.004440118
2018-08-29,2900.62,2916.5,2898.4,2914.04,0.0057,1761496009,0.005685236
2018-08-28,2901.45,2903.77,2893.5,2897.52,0.0003,1788301628,0.000269232
2018-08-27,2884.69,2898.25,2884.69,2896.74,0.0077,2055945918,0.007641124
2018-08-24,2862.35,2876.16,2862.35,2874.69,0.0062,1675497534,0.006179719
2018-08-23,2860.29,2868.78,2854.03,2856.98,-0.0017,1653913646,-0.001692663
2018-08-22,2860.99,2867.54,2856.05,2861.82,-0.0004,1583705458,-0.000398269
2018-08-21,2861.51,2873.23,2861.32,2862.96,0.0021,1897094700,0.002066431
2018-08-20,2853.93,2859.76,2850.62,2857.05,0.0024,1673590011,0.002425017
2018-08-17,2838.32,2855.63,2833.73,2850.13,0.0033,1897228859,0.003317627
2018-08-16,2831.44,2850.49,2831.44,2840.69,0.0079,1990092035,0.007888277
2018-08-15,2827.95,2827.95,2802.49,2818.37,-0.0076,2170175043,-0.007631264
2018-08-14,2827.88,2843.11,2826.58,2839.96,0.0064,1733260850,0.00636892
2018-08-13,2835.46,2843.4,2819.88,2821.93,-0.004,1852090896,-0.004014003
2018-08-10,2839.64,2842.2,2825.81,2833.28,-0.0071,1817775083,-0.007139295
2018-08-09,2857.19,2862.48,2851.98,2853.58,-0.0014,1670803074,-0.001442759
2018-08-08,2856.79,2862.44,2853.09,2857.7,-0.0003,1624654644,-0.000262414
2018-08-07,2855.92,2863.43,2855.92,2858.45,0.0028,1792641161,0.002820185
2018-08-06,2840.29,2853.29,2835.98,2850.4,0.0035,1755402887,0.003532051
2018-08-03,2829.62,2840.38,2827.37,2840.35,0.0046,1829936668,0.004633387
2018-08-02,2800.48,2829.91,2796.34,2827.22,0.0049,2040386957,0.004914398
2018-08-01,2821.17,2825.83,2805.85,2813.36,-0.001,2200609136,-0.001040917
2018-07-31,2809.73,2824.46,2808.06,2816.29,0.0049,2449761064,0.004872858
2018-07-30,2819,2821.74,2798.11,2802.6,-0.0058,2240038041,-0.0057708
2018-07-27,2842.35,2843.17,2808.34,2818.82,-0.0066,2343658703,-0.00658388
2018-07-26,2835.49,2845.57,2835.26,2837.44,-0.003,2578242516,-0.003036858
2018-07-25,2817.73,2848.03,2817.73,2846.07,0.0091,2288128263,0.009060376
2018-07-24,2820.68,2829.99,2811.12,2820.4,0.0048,2183986783,0.004769547
2018-07-23,2799.17,2808.61,2795.14,2806.98,0.0018,1863978314,0.001836397
2018-07-20,2804.55,2809.7,2800.01,2801.83,-0.0009,2082882088,-0.000948929
2018-07-19,2809.37,2812.05,2799.77,2804.49,-0.004,2110255100,-0.003960782
2018-07-18,2811.35,2816.76,2805.89,2815.62,0.0022,1946267157,0.002158158
2018-07-17,2789.34,2814.19,2789.24,2809.55,0.004,1848700381,0.003965783
2018-07-16,2801.43,2803.71,2793.39,2798.43,-0.001,1791632454,-0.001028619
2018-07-13,2796.93,2804.53,2791.69,2801.31,0.0011,1757998396,0.001078649
2018-07-12,2783.14,2799.22,2781.53,2798.29,0.0087,1862928000,0.008710985
2018-07-11,2779.82,2785.91,2770.77,2774.02,-0.0071,1806015298,-0.007119462
2018-07-10,2788.56,2795.58,2786.24,2793.84,0.0035,1743427932,0.00346719
2018-07-09,2768.51,2784.65,2768.51,2784.17,0.0088,1859165478,0.008784344
2018-07-06,2737.68,2764.41,2733.52,2759.82,0.0085,1570610299,0.008445532
2018-07-05,2724.19,2737.83,2716.02,2736.61,0.0086,1709735880,0.008583807
2018-07-03,2733.27,2736.58,2711.16,2713.22,-0.0049,1148652871,-0.004959633
2018-07-02,2704.95,2727.26,2698.95,2726.71,0.0031,1774974648,0.003063318
2018-06-29,2727.13,2743.26,2718.03,2718.37,0.0008,2247611935,0.000758094
2018-06-28,2698.69,2724.34,2691.99,2716.31,0.0062,2123739786,0.006159615
2018-06-27,2728.45,2746.09,2699.38,2699.63,-0.0086,2277333138,-0.008641521
2018-06-26,2722.12,2732.91,2715.6,2723.06,0.0022,2209004204,0.002202154
2018-06-25,2742.94,2742.94,2698.67,2717.07,-0.0137,2404385040,-0.013819791
2018-06-22,2760.79,2764.17,2752.68,2754.88,0.0019,2887234463,0.001860249
2018-06-21,2769.28,2769.28,2744.39,2749.76,-0.0063,2149437119,-0.006365708
2018-06-20,2769.73,2774.86,2763.91,2767.32,0.0017,2184211754,0.001710697
2018-06-19,2752.01,2765.05,2743.19,2762.59,-0.004,2214221500,-0.00403155
2018-06-18,2765.79,2774.99,2757.12,2773.75,-0.0021,2029883491,-0.002128423
2018-06-15,2777.78,2782.81,2761.73,2779.66,-0.001,3501178338,-0.001017592
2018-06-14,2783.21,2789.06,2776.52,2782.49,0.0025,2271012002,0.002468462
2018-06-13,2787.94,2791.47,2774.65,2775.63,-0.004,2422913937,-0.004034177
2018-06-12,2785.6,2789.8,2778.78,2786.85,0.0017,1989893988,0.001741832
2018-06-11,2780.18,2790.21,2780.17,2782,0.0011,1917077606,0.001068148
2018-06-08,2765.84,2779.39,2763.59,2779.03,0.0031,1813371531,0.003121061
2018-06-07,2774.84,2779.9,2760.16,2770.37,-0.0007,2139133019,-0.000714451
2018-06-06,2753.25,2772.39,2748.46,2772.35,0.0086,2130321313,0.008530883
2018-06-05,2748.46,2752.61,2739.51,2748.8,0.0007,1982320693,0.000702371
2018-06-04,2741.67,2749.16,2740.54,2746.87,0.0045,1974155386,0.004469595
2018-06-01,2718.7,2736.93,2718.7,2734.62,0.0108,1995116170,0.010790764
2018-05-31,2720.98,2722.5,2700.68,2705.27,-0.0069,2746987187,-0.006903337
2018-05-30,2702.43,2729.34,2702.43,2724.01,0.0127,2032100556,0.012615912
2018-05-29,2705.11,2710.67,2676.81,2689.86,-0.0116,2250972365,-0.011631584
2018-05-25,2723.6,2727.36,2714.99,2721.33,-0.0024,1683086480,-0.002360028
2018-05-24,2730.94,2731.97,2707.38,2727.76,-0.002,1965051549,-0.002025252
2018-05-23,2713.98,2733.33,2709.54,2733.29,0.0032,2030186160,0.003243109
2018-05-22,2738.34,2742.24,2721.88,2724.44,-0.0031,1907818881,-0.003140664
2018-05-21,2725.95,2739.19,2725.7,2733.01,0.0074,1789869036,0.00735959
2018-05-18,2717.35,2719.5,2709.18,2712.97,-0.0026,1956929148,-0.002635698
2018-05-17,2719.71,2731.96,2711.36,2720.13,-0.0009,1863613028,-0.00085621
2018-05-16,2712.62,2727.76,2712.17,2722.46,0.0041,1844279675,0.004052336
2018-05-15,2718.59,2718.59,2701.91,2711.45,-0.0068,1964096382,-0.00686568
2018-05-14,2733.37,2742.1,2725.47,2730.13,0.0009,1820433208,0.000883132
2018-05-11,2722.7,2732.86,2717.45,2727.72,0.0017,1796034174,0.001706175
2018-05-10,2705.02,2726.11,2704.54,2723.07,0.0094,1835353794,0.009327001
2018-05-09,2678.12,2701.27,2674.14,2697.79,0.0097,2083097634,0.009635604
2018-05-08,2670.26,2676.34,2655.2,2671.92,-0.0003,2106585852,-0.000265691
2018-05-07,2669.36,2683.35,2664.7,2672.63,0.0035,1911248453,0.003451995
2018-05-04,2621.45,2670.93,2615.32,2663.42,0.0128,1915006736,0.012729832
2018-05-03,2628.08,2637.14,2594.62,2629.73,-0.0023,2395693075,-0.00225624
2018-05-02,2654.24,2660.87,2631.7,2635.67,-0.0072,2303620157,-0.007231903
2018-05-01,2643.64,2655.27,2625.41,2654.8,0.0025,2185437868,0.002545802
2018-04-30,2675.05,2682.92,2648.04,2648.05,-0.0082,2335651561,-0.008221244
2018-04-27,2675.47,2677.35,2659.01,2669.91,0.0011,2104565445,0.001113016
2018-04-26,2651.65,2676.48,2647.16,2666.94,0.0104,2543293987,0.010380129
2018-04-25,2634.92,2645.3,2612.67,2639.4,0.0018,2203579981,0.001835433
2018-04-24,2680.8,2683.55,2617.32,2634.56,-0.0134,2413969096,-0.013470896
2018-04-23,2675.4,2682.86,2657.99,2670.29,0.0001,1858105237,5.61753E-05
2018-04-20,2692.56,2693.94,2660.61,2670.14,-0.0085,2308509070,-0.00857318
2018-04-19,2701.16,2702.84,2681.9,2693.13,-0.0057,2168636678,-0.005742578
2018-04-18,2710.11,2717.49,2703.63,2708.64,0.0008,1965630369,0.00083102
2018-04-17,2692.74,2713.34,2692.05,2706.39,0.0107,1925630582,0.010605144
2018-04-16,2670.1,2686.49,2665.16,2677.84,0.0081,1866870482,0.008076322
2018-04-13,2676.9,2680.26,2645.05,2656.3,-0.0029,1823268887,-0.002890822
2018-04-12,2653.83,2674.72,2653.83,2663.99,0.0083,1922966393,0.00821688
2018-04-11,2643.89,2661.43,2639.25,2642.19,-0.0055,1788526146,-0.005540619
2018-04-10,2638.41,2665.45,2635.78,2656.87,0.0167,2132599583,0.016588521
2018-04-09,2617.18,2653.55,2610.79,2613.16,0.0033,1923050595,0.003331017
2018-04-06,2645.82,2656.88,2586.27,2604.47,-0.0219,2187111865,-0.022164023
2018-04-05,2657.36,2672.08,2649.58,2662.84,0.0069,2008036352,0.006839366
2018-04-04,2584.04,2649.86,2573.61,2644.69,0.0116,2220731180,0.011500106
2018-04-03,2592.17,2619.14,2575.49,2614.45,0.0126,2169555248,0.012535935
2018-04-02,2633.45,2638.3,2553.8,2581.88,-0.0223,2468994069,-0.022590593
2018-03-29,2614.41,2659.07,2609.72,2640.87,0.0138,2348028811,0.013675733
2018-03-28,2611.3,2632.65,2593.06,2605,-0.0029,2574191549,-0.002920874
2018-03-27,2667.57,2674.78,2596.12,2612.62,-0.0173,2501316081,-0.017427312
2018-03-26,2619.35,2661.36,2601.81,2658.55,0.0272,2434497989,0.026795026
2018-03-23,2646.71,2657.67,2585.89,2588.26,-0.021,2558217934,-0.021189833
2018-03-22,2691.36,2695.68,2641.59,2643.69,-0.0252,2492921032,-0.02548489
2018-03-21,2714.99,2739.14,2709.79,2711.93,-0.0018,2074883961,-0.001845688
2018-03-20,2715.05,2724.22,2710.05,2716.94,0.0015,2088202415,0.001480701
2018-03-19,2741.38,2741.38,2694.59,2712.92,-0.0142,2191394840,-0.014306008
2018-03-16,2750.57,2761.85,2749.97,2752.01,0.0017,3459192718,0.001702023
2018-03-15,2754.27,2763.03,2741.47,2747.33,-0.0008,1998737404,-0.000782272
2018-03-14,2774.06,2777.11,2744.38,2749.48,-0.0057,2179975826,-0.005740942
2018-03-13,2792.31,2801.9,2758.68,2765.31,-0.0064,2353889418,-0.006383925
2018-03-12,2790.54,2796.98,2779.26,2783.02,-0.0013,2157969175,-0.00127478
2018-03-09,2752.91,2786.57,2751.54,2786.57,0.0174,2195651356,0.017229512
2018-03-08,2732.75,2740.45,2722.65,2738.97,0.0045,2047404579,0.004453177
2018-03-07,2710.18,2730.6,2701.74,2726.8,-0.0005,2204997482,-0.000483967
2018-03-06,2730.18,2732.08,2711.26,2728.12,0.0026,2080635491,0.002635318
2018-03-05,2681.06,2728.09,2675.75,2720.94,0.011,2341946665,0.010971639
2018-03-02,2658.89,2696.25,2647.32,2691.25,0.0051,2445883838,0.005058756
2018-03-01,2715.22,2730.89,2659.65,2677.67,-0.0133,2790764003,-0.013413908
2018-02-28,2753.78,2761.52,2713.54,2713.83,-0.0111,2606285720,-0.011157824
2018-02-27,2780.45,2789.15,2744.22,2744.28,-0.0127,2357084280,-0.012788287
2018-02-26,2757.37,2780.64,2753.78,2779.6,0.0118,2112406595,0.011688421
2018-02-23,2715.8,2747.76,2713.74,2747.3,0.016,1869037502,0.015901246
2018-02-22,2710.42,2731.26,2697.77,2703.96,0.001,2099630393,0.000973121
2018-02-21,2720.53,2747.75,2701.29,2701.33,-0.0055,2221587843,-0.00551169
2018-02-20,2722.99,2737.6,2706.76,2716.26,-0.0058,2135921507,-0.005858531
2018-02-16,2727.14,2754.42,2725.11,2732.22,0.0004,2214918724,0.000373392
2018-02-15,2713.46,2731.51,2689.82,2731.2,0.0121,2296146111,0.011996836
2018-02-14,2651.21,2702.1,2648.87,2698.63,0.0134,2420069523,0.013313461
2018-02-13,2646.27,2668.84,2637.08,2662.94,0.0026,2093173107,0.002609544
2018-02-12,2636.75,2672.61,2622.45,2656,0.0139,2679600258,0.013818684
2018-02-09,2601.78,2638.67,2532.69,2619.55,0.0149,3731314758,0.014825627
2018-02-08,2685.01,2685.27,2580.56,2581,-0.0375,3249463483,-0.038259085
2018-02-07,2690.95,2727.67,2681.33,2681.66,-0.005,2838299340,-0.005014145
2018-02-06,2614.78,2701.04,2593.07,2695.14,0.0174,4024143782,0.017290591
2018-02-05,2741.06,2763.39,2638.17,2648.94,-0.041,3544117631,-0.041842561
2018-02-02,2808.92,2808.92,2759.97,2762.13,-0.0212,2721617693,-0.021436645
2018-02-01,2816.45,2835.96,2812.7,2821.98,-0.0006,2466173553,-0.000648271
2018-01-31,2832.41,2839.26,2813.04,2823.81,0.0005,2823741643,0.000488821
2018-01-30,2832.74,2837.75,2818.27,2822.43,-0.0109,2405602352,-0.010958608
2018-01-29,2867.23,2870.62,2851.48,2853.53,-0.0067,2175684056,-0.006754706
2018-01-26,2847.48,2872.87,2846.18,2872.87,0.0118,2215919470,0.011771597
2018-01-25,2846.24,2848.56,2830.94,2839.25,0.0006,2317282272,0.000602453
2018-01-24,2845.42,2852.97,2824.81,2837.54,-0.0006,2447566185,-0.000560188
2018-01-23,2835.05,2842.24,2830.59,2839.13,0.0022,2168016076,0.002172036
2018-01-22,2809.16,2833.03,2808.12,2832.97,0.0081,2162473890,0.008034392
2018-01-19,2802.6,2810.33,2798.08,2810.3,0.0044,2440064591,0.004375641
2018-01-18,2802.4,2805.83,2792.56,2798.03,-0.0016,2307360399,-0.001617687
2018-01-17,2784.99,2807.04,2778.38,2802.56,0.0094,2419144959,0.009370957
2018-01-16,2798.96,2807.54,2768.64,2776.42,-0.0035,2600258928,-0.003530689
2018-01-12,2770.18,2787.85,2769.64,2786.24,0.0067,2129410147,0.006726951
2018-01-11,2752.97,2767.56,2752.78,2767.56,0.007,1975974166,0.007008997
2018-01-10,2745.55,2750.8,2736.06,2748.23,-0.0011,2091186564,-0.001112825
2018-01-09,2751.15,2759.14,2747.86,2751.29,0.0013,2022846957,0.001302055
2018-01-08,2742.67,2748.51,2737.6,2747.71,0.0017,1965531285,0.001660942
2018-01-05,2731.33,2743.45,2727.92,2743.15,0.007,1998927821,0.007009178
2018-01-04,2719.31,2729.29,2719.07,2723.99,0.004,2209734660,0.004020568
2018-01-03,2697.85,2714.37,2697.77,2713.06,0.0064,2247360842,0.006378433
2018-01-02,2683.73,2695.89,2682.36,2695.81,0.0083,1892676821,0.008269097
2017-12-29,2689.15,2692.12,2673.61,2673.61,-0.0052,1354524997,-0.005196658
2017-12-28,2686.1,2687.66,2682.69,2687.54,0.0018,1131233959,0.001832348
2017-12-27,2682.1,2685.64,2678.91,2682.62,0.0008,1187070868,0.000790585
2017-12-26,2679.09,2682.74,2677.96,2680.5,-0.0011,1100330515,-0.001058943
2017-12-22,2684.22,2685.35,2678.13,2683.34,-0.0005,1426879392,-0.000458279
2017-12-21,2683.02,2692.64,2682.4,2684.57,0.002,1948410028,0.001983662
2017-12-20,2688.18,2691.01,2676.11,2679.25,-0.0008,1965565010,-0.000828247
2017-12-19,2692.71,2694.44,2680.74,2681.47,-0.0032,1951683145,-0.00323552
2017-12-18,2685.92,2694.97,2685.92,2690.16,0.0054,2173508052,0.005348533
2017-12-15,2660.63,2679.63,2659.14,2675.81,0.009,3745745599,0.008934295
2017-12-14,2665.87,2668.09,2652.01,2652.01,-0.0041,1997408360,-0.004079135
2017-12-13,2667.59,2671.88,2662.85,2662.85,-0.0005,2001774693,-0.000473065
2017-12-12,2661.73,2669.72,2659.78,2664.11,0.0015,2021583257,0.00154768
2017-12-11,2652.19,2660.33,2651.47,2659.99,0.0032,1811178474,0.003196846
2017-12-08,2646.21,2651.65,2644.1,2651.5,0.0055,1843451003,0.005491195
2017-12-07,2628.38,2640.99,2626.53,2636.98,0.0029,1977524079,0.002928082
2017-12-06,2626.24,2634.41,2624.75,2629.27,-0.0001,1926061906,-0.000114094
2017-12-05,2639.78,2648.72,2627.73,2629.57,-0.0037,2274451411,-0.003746439
2017-12-04,2657.19,2665.19,2639.03,2639.44,-0.0011,2795997614,-0.001052699
2017-12-01,2645.1,2650.62,2605.52,2642.22,-0.002,2497628661,-0.002026542
2017-11-30,2633.93,2657.74,2633.93,2647.58,0.0082,3122108556,0.008157583
2017-11-29,2627.82,2634.89,2620.32,2626.07,-0.0004,2671027931,-0.000369305
2017-11-28,2605.94,2627.69,2605.44,2627.04,0.0098,2068827193,0.009800287
2017-11-27,2602.66,2606.41,2598.87,2601.42,-0.0004,1728809902,-0.000384332
2017-11-24,2600.42,2604.21,2600.42,2602.42,0.0021,728273120,0.002054044
2017-11-22,2600.31,2600.94,2595.23,2597.08,-0.0008,1596057282,-0.000750562
2017-11-21,2589.17,2601.19,2589.17,2599.03,0.0065,1920976946,0.006519786
2017-11-20,2579.49,2584.64,2578.24,2582.14,0.0013,1786156942,0.001274949
2017-11-17,2582.94,2583.96,2577.62,2578.85,-0.0026,2088322363,-0.002629496
2017-11-16,2572.95,2590.09,2572.95,2585.64,0.0082,2046697246,0.00816274
2017-11-15,2569.45,2572.84,2557.45,2564.62,-0.0055,2090801481,-0.005540999
2017-11-14,2577.75,2579.66,2566.56,2578.87,-0.0023,2207475785,-0.002312292
2017-11-13,2576.53,2587.66,2574.48,2584.84,0.001,2099115488,0.000983136
2017-11-10,2580.18,2583.81,2575.57,2582.3,-0.0009,2045161765,-0.000898021
2017-11-09,2584,2586.5,2566.33,2584.62,-0.0038,2233489307,-0.003769072
2017-11-08,2588.71,2595.47,2585.02,2594.38,0.0014,2092332809,0.001442618
2017-11-07,2592.11,2597.02,2584.35,2590.64,-0.0002,2089736584,-0.000189125
2017-11-06,2587.47,2593.38,2585.66,2591.13,0.0013,2116417416,0.001270523
2017-11-03,2581.93,2588.42,2576.77,2587.84,0.0031,2052553436,0.003092293
2017-11-02,2579.46,2581.11,2566.17,2579.85,0.0002,2416738244,0.000189952
2017-11-01,2583.21,2588.4,2574.92,2579.36,0.0016,2210945339,0.001590806
2017-10-31,2575.99,2578.29,2572.15,2575.26,0.0009,2301425471,0.00094404
2017-10-30,2577.75,2580.03,2568.25,2572.83,-0.0032,2274922830,-0.003197581
2017-10-27,2570.26,2582.98,2565.94,2581.07,0.0081,2620458661,0.008040545
2017-10-26,2560.08,2567.07,2559.8,2560.4,0.0013,2300758801,0.001270139
2017-10-25,2566.52,2567.4,2544,2557.15,-0.0047,2467911707,-0.004673963
2017-10-24,2568.66,2572.18,2565.58,2569.13,0.0016,2163380117,0.001616639
2017-10-23,2578.08,2578.29,2564.33,2564.98,-0.004,2043652245,-0.003980403
2017-10-20,2567.56,2575.44,2567.56,2575.21,0.0051,2151131031,0.005103849
2017-10-19,2553.39,2562.36,2547.92,2562.1,0.0003,1896003483,0.00032791
2017-10-18,2562.87,2564.11,2559.67,2561.26,0.0007,1793321507,0.000742098
2017-10-17,2557.17,2559.71,2554.69,2559.36,0.0007,1783193250,0.000672269
2017-10-16,2555.57,2559.47,2552.64,2557.64,0.0018,1736356208,0.001749234
2017-10-13,2555.66,2557.65,2552.09,2553.17,0.0009,1893931188,0.000877726
2017-10-12,2552.88,2555.33,2548.31,2550.93,-0.0017,2056842010,-0.001688154
2017-10-11,2550.62,2555.24,2547.95,2555.24,0.0018,1817197873,0.001801845
2017-10-10,2549.99,2555.23,2544.86,2550.64,0.0023,1728125186,0.002319754
2017-10-09,2551.39,2551.82,2541.6,2544.73,-0.0018,1505566193,-0.001806026
2017-10-06,2547.44,2549.41,2543.79,2549.33,-0.0011,1642294243,-0.001074215
2017-10-05,2540.86,2552.51,2540.02,2552.07,0.0056,1729395633,0.005630873
2017-10-04,2533.48,2540.53,2531.8,2537.74,0.0012,1699097628,0.001245978
2017-10-03,2530.34,2535.13,2528.85,2534.58,0.0022,1737511465,0.002156527
2017-10-02,2521.2,2529.23,2520.4,2529.12,0.0039,1856378178,0.003866515
2017-09-29,2509.96,2519.44,2507.99,2519.36,0.0037,1809911727,0.003698244
2017-09-28,2503.41,2510.81,2502.93,2510.06,0.0012,1782169892,0.001203883
2017-09-27,2503.3,2511.75,2495.91,2507.04,0.0041,2035326226,0.004076842
2017-09-26,2501.04,2503.51,2495.12,2496.84,0.0001,1822049412,7.20937E-05
2017-09-25,2499.39,2502.54,2488.03,2496.66,-0.0022,2033920239,-0.002224499
2017-09-22,2497.26,2503.47,2496.54,2502.22,0.0006,1672336528,0.000647635
2017-09-21,2507.16,2507.16,2499,2500.6,-0.003,1811929140,-0.003050609
2017-09-20,2506.84,2508.85,2496.67,2508.24,0.0006,2066413790,0.000634112
2017-09-19,2506.29,2507.84,2503.19,2506.65,0.0011,1920071498,0.001109665
2017-09-18,2502.51,2508.32,2499.92,2503.87,0.0015,1922720626,0.001454807
2017-09-15,2495.67,2500.23,2493.16,2500.23,0.0018,3038855557,0.001845532
2017-09-14,2494.56,2498.43,2491.35,2495.62,-0.0011,1916765069,-0.001101324
2017-09-13,2493.89,2498.37,2492.14,2498.37,0.0008,1897322876,0.00075678
2017-09-12,2491.94,2496.77,2490.37,2496.48,0.0034,1937393633,0.003358354
2017-09-11,2474.52,2488.95,2474.52,2488.11,0.0108,1933077168,0.010780904
2017-09-08,2462.25,2467.11,2459.4,2461.43,-0.0015,2003871859,-0.001489893
2017-09-07,2468.06,2468.62,2460.29,2465.1,-0.0002,2097113822,-0.000178476
2017-09-06,2463.83,2469.64,2459.2,2465.54,0.0031,2049759055,0.003123866
2017-09-05,2470.35,2471.97,2446.55,2457.85,-0.0076,2114362534,-0.007579479
2017-09-01,2474.42,2480.38,2473.85,2476.55,0.002,1581548754,0.001980519
2017-08-31,2462.65,2475.01,2462.65,2471.65,0.0057,2076949466,0.005704749
2017-08-30,2446.06,2460.31,2443.77,2457.59,0.0046,1552245818,0.004604516
2017-08-29,2431.94,2449.19,2428.2,2446.3,0.0008,1503811225,0.000842443
2017-08-28,2447.35,2449.12,2439.03,2444.24,0.0005,1466541776,0.000486977
2017-08-25,2444.72,2453.96,2442.22,2443.05,0.0017,1500901045,0.00167144
2017-08-24,2447.91,2450.39,2436.19,2438.97,-0.0021,1678956575,-0.002076589
2017-08-23,2444.88,2448.91,2441.42,2444.04,-0.0035,1583454204,-0.003459582
2017-08-22,2433.75,2454.77,2433.67,2452.51,0.0099,1588713900,0.00989174
2017-08-21,2425.5,2430.58,2417.35,2428.37,0.0012,1635773789,0.001161948
2017-08-18,2427.64,2440.27,2420.69,2425.55,-0.0018,1962081325,-0.00183707
2017-08-17,2462.95,2465.02,2430.01,2430.01,-0.0154,1929351131,-0.015557303
2017-08-16,2468.63,2474.93,2463.86,2468.11,0.0014,1686069913,0.001419096
2017-08-15,2468.66,2468.9,2461.61,2464.61,-0.0005,1689633539,-0.00049894
2017-08-14,2454.96,2468.22,2454.96,2465.84,0.01,1586223587,0.009993644
2017-08-11,2441.04,2448.09,2437.85,2441.32,0.0013,1659262568,0.001274713
2017-08-10,2465.38,2465.38,2437.75,2438.21,-0.0145,2079314829,-0.014580194
2017-08-09,2465.35,2474.41,2462.08,2474.02,-0.0004,1821056073,-0.000363714
2017-08-08,2478.35,2490.87,2470.32,2474.92,-0.0024,1826290700,-0.002417356
2017-08-07,2477.14,2480.95,2475.88,2480.91,0.0016,1639568452,0.001645912
2017-08-04,2476.88,2480,2472.08,2476.83,0.0019,1869113813,0.001887254
2017-08-03,2476.03,2476.03,2468.85,2472.16,-0.0022,2039487376,-0.002185979
2017-08-02,2480.38,2480.38,2466.48,2477.57,0.0005,2125483668,0.000492539
2017-08-01,2477.1,2478.51,2471.14,2476.35,0.0024,2076284140,0.002446101
2017-07-31,2475.94,2477.96,2468.53,2470.3,-0.0007,2189633778,-0.000728391
2017-07-28,2469.12,2473.53,2464.66,2472.1,-0.0013,2043353625,-0.001342087
2017-07-27,2482.76,2484.04,2459.93,2475.42,-0.001,2677231030,-0.000973099
2017-07-26,2479.97,2481.69,2474.94,2477.83,0.0003,2261843215,0.000282545
2017-07-25,2477.88,2481.24,2474.91,2477.13,0.0029,2373901996,0.002918919
2017-07-24,2472.04,2473.1,2466.32,2469.91,-0.0011,1943950654,-0.00106425
2017-07-21,2467.4,2472.54,2465.06,2472.54,-0.0004,1946504700,-0.000367975
2017-07-20,2475.56,2477.62,2468.43,2473.45,-0.0002,1993809051,-0.00015362
